final_energy,mean_energy,max_energy,oscillation_count,oscillation_index,regression_count,c1_alerts,c2_rejections,final_energy_std,mean_energy_std,max_energy_std,oscillation_count_std,oscillation_index_std,regression_count_std,c1_alerts_std,c2_rejections_std,h_rate,lr,drift_freq,drift_label,ablation,n_seeds
3303.233567473203,2600.959287349415,3303.233567473203,262.7,0.4378333333333333,61.5,136.4,582.2,3651.6250630038257,3040.0144024262877,3651.6250630038257,5.814636704042653,0.009691061173404424,7.749193506423749,22.39285600364545,2.7856776554368237,0.3,0.7,1,single_drift,full,10
1.0085057924784691e+263,3.956878841839529e+260,1.0085057924784691e+263,1.0,0.0016666666666666666,436.5,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,4.4328320518603,0.0,0.0,0.3,1.0,1,single_drift,none,10
3303.233567473203,2600.959287349415,3303.233567473203,262.7,0.4378333333333333,61.5,136.4,582.2,3651.6250630038257,3040.0144024262877,3651.6250630038257,5.814636704042653,0.009691061173404424,7.749193506423749,22.39285600364545,2.7856776554368237,0.3,1.0,1,single_drift,full,10
11605.016584735222,1532.8386861928893,11606.059912296047,43.2,0.072,286.0,0.0,0.0,7177.401217867774,908.5116880251984,7178.08014278292,17.0985379491932,0.028497563248655336,36.46093800219627,0.0,0.0,0.4,0.01,1,single_drift,none,10
2699.518657196809,2063.481531889457,2702.3557247095896,262.3,0.4371666666666667,64.0,141.7,581.1,2818.8078018181736,2197.345115168453,2817.025403024611,10.04041831797859,0.01673403052996431,7.6681158050723255,37.13771667725414,3.672873534441391,0.4,0.01,1,single_drift,full,10
1.1684614396113813e+17,3079203249226680.5,1.1684614396800563e+17,1.6,0.002666666666666667,467.7,0.0,0.0,1.6622389704701418e+17,4443202262276324.0,1.662238970444885e+17,0.9165151389911679,0.0015275252316519466,16.81695572926325,0.0,0.0,0.4,0.05,1,single_drift,none,10
2699.518657196809,2063.481531889457,2702.3557247095896,262.3,0.4371666666666667,64.0,141.7,581.1,2818.8078018181736,2197.345115168453,2817.025403024611,10.04041831797859,0.01673403052996431,7.6681158050723255,37.13771667725414,3.672873534441391,0.4,0.05,1,single_drift,full,10
7.083623858540654e+32,9.484740306414579e+30,7.083623858540654e+32,1.2,0.002,482.7,0.0,0.0,1.3096796151583175e+33,1.7749129758254609e+31,1.3096796151583175e+33,0.6000000000000001,0.0009999999999999998,11.009541316512692,0.0,0.0,0.4,0.1,1,single_drift,none,10
2699.518657196809,2063.481531889457,2702.3557247095896,262.3,0.4371666666666667,64.0,141.7,581.1,2818.8078018181736,2197.345115168453,2817.025403024611,10.04041831797859,0.01673403052996431,7.6681158050723255,37.13771667725414,3.672873534441391,0.4,0.1,1,single_drift,full,10
3.49958539695307e+62,2.462255206101568e+60,3.49958539695307e+62,1.2,0.002,436.3,0.0,0.0,7.256506317176449e+62,4.913278080249216e+60,7.256506317176449e+62,0.6000000000000001,0.0009999999999999998,12.649505919204909,0.0,0.0,0.4,0.2,1,single_drift,none,10
2699.518657196809,2063.481531889457,2702.3557247095896,262.3,0.4371666666666667,64.0,141.7,581.1,2818.8078018181736,2197.345115168453,2817.025403024611,10.04041831797859,0.01673403052996431,7.6681158050723255,37.13771667725414,3.672873534441391,0.4,0.2,1,single_drift,full,10
7.761750085181035e+89,3.9003691624635253e+87,7.761750085181035e+89,1.2,0.002,414.2,0.0,0.0,1.6999667670276884e+90,7.991737776519402e+87,1.6999667670276884e+90,0.6000000000000001,0.0009999999999999998,12.416118556135006,0.0,0.0,0.4,0.3,1,single_drift,none,10
2699.518657196809,2063.481531889457,2702.3557247095896,262.3,0.4371666666666667,64.0,141.7,581.1,2818.8078018181736,2197.345115168453,2817.025403024611,10.04041831797859,0.01673403052996431,7.6681158050723255,37.13771667725414,3.672873534441391,0.4,0.3,1,single_drift,full,10
5.8370016793478006e+138,2.0551416531221014e+136,5.8370016793478006e+138,1.2,0.002,398.8,0.0,0.0,1.3677744361031537e+139,4.4081112339917855e+136,1.3677744361031537e+139,0.6000000000000001,0.0009999999999999998,13.607350954539243,0.0,0.0,0.4,0.5,1,single_drift,none,10
2699.518657196809,2063.481531889457,2702.3557247095896,262.3,0.4371666666666667,64.0,141.7,581.1,2818.8078018181736,2197.345115168453,2817.025403024611,10.04041831797859,0.01673403052996431,7.6681158050723255,37.13771667725414,3.672873534441391,0.4,0.5,1,single_drift,full,10
3.19478410877409e+181,9.297984916049907e+178,3.19478410877409e+181,1.2,0.002,390.7,0.0,0.0,inf,inf,inf,0.6000000000000001,0.0009999999999999998,14.121260566960727,0.0,0.0,0.4,0.7,1,single_drift,none,10
2699.518657196809,2063.481531889457,2702.3557247095896,262.3,0.4371666666666667,64.0,141.7,581.1,2818.8078018181736,2197.345115168453,2817.025403024611,10.04041831797859,0.01673403052996431,7.6681158050723255,37.13771667725414,3.672873534441391,0.4,0.7,1,single_drift,full,10
1.0222212764326452e+237,2.5141178328027183e+234,1.0222212764326452e+237,1.0,0.0016666666666666666,386.1,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,14.152384958020326,0.0,0.0,0.4,1.0,1,single_drift,none,10
2699.518657196809,2063.481531889457,2702.3557247095896,262.3,0.4371666666666667,64.0,141.7,581.1,2818.8078018181736,2197.345115168453,2817.025403024611,10.04041831797859,0.01673403052996431,7.6681158050723255,37.13771667725414,3.672873534441391,0.4,1.0,1,single_drift,full,10
2475.617769641166,405.494466294732,2476.061524976505,70.0,0.11666666666666667,213.4,0.0,0.0,974.2504343965328,156.56714299085593,974.0094070749594,20.044949488586894,0.03340824914764482,19.92084335564135,0.0,0.0,0.5,0.01,1,single_drift,none,10
889.4434137844128,641.0507793125264,889.4586903395104,257.6,0.4293333333333333,60.9,136.4,580.4,938.7350905403713,809.7862183383868,938.77561713085,16.82973558912914,0.028049559315215234,7.422263805605403,27.914870588988943,5.44426303552648,0.5,0.01,1,single_drift,full,10
55218509743525.92,1876544657864.3862,55218510059110.234,3.4,0.005666666666666666,424.9,0.0,0.0,40881060905063.27,1348261608254.643,40881061220162.2,2.33238075793812,0.0038873012632302,11.978731151503483,0.0,0.0,0.5,0.05,1,single_drift,none,10
889.4434137844128,641.0507793125264,889.4586903395104,257.6,0.4293333333333333,60.9,136.4,580.4,938.7350905403713,809.7862183383868,938.77561713085,16.82973558912914,0.028049559315215234,7.422263805605403,27.914870588988943,5.44426303552648,0.5,0.05,1,single_drift,full,10
1.6394608906147083e+26,2.886401908551409e+24,1.6394608906147138e+26,1.6,0.002666666666666667,441.7,0.0,0.0,1.6650802223101816e+26,2.684628010881387e+24,1.6650802223101902e+26,0.9165151389911679,0.0015275252316519466,12.296747537458838,0.0,0.0,0.5,0.1,1,single_drift,none,10
889.4434137844128,641.0507793125264,889.4586903395104,257.6,0.4293333333333333,60.9,136.4,580.4,938.7350905403713,809.7862183383868,938.77561713085,16.82973558912914,0.028049559315215234,7.422263805605403,27.914870588988943,5.44426303552648,0.5,0.1,1,single_drift,full,10
3.9732250042105285e+49,3.654523354759242e+47,3.9732250042105285e+49,1.4,0.0023333333333333335,398.6,0.0,0.0,5.752569847017221e+49,4.90623020820944e+47,5.752569847017221e+49,0.8,0.0013333333333333333,11.689311356961968,0.0,0.0,0.5,0.2,1,single_drift,none,10
889.4434137844128,641.0507793125264,889.4586903395104,257.6,0.4293333333333333,60.9,136.4,580.4,938.7350905403713,809.7862183383868,938.77561713085,16.82973558912914,0.028049559315215234,7.422263805605403,27.914870588988943,5.44426303552648,0.5,0.2,1,single_drift,full,10
1.4996176644828842e+71,9.931342659221672e+68,1.4996176644828842e+71,1.0,0.0016666666666666666,367.7,0.0,0.0,2.642449680017673e+71,1.7076000821755272e+69,2.642449680017673e+71,0.0,2.168404344971009e-19,11.95031380341119,0.0,0.0,0.5,0.3,1,single_drift,none,10
889.4434137844128,641.0507793125264,889.4586903395104,257.6,0.4293333333333333,60.9,136.4,580.4,938.7350905403713,809.7862183383868,938.77561713085,16.82973558912914,0.028049559315215234,7.422263805605403,27.914870588988943,5.44426303552648,0.5,0.3,1,single_drift,full,10
7.096451469802151e+109,3.365035780243576e+107,7.096451469802151e+109,1.0,0.0016666666666666666,345.1,0.0,0.0,1.3880951282738249e+110,6.582128841255659e+107,1.3880951282738249e+110,0.0,2.168404344971009e-19,9.565040512198575,0.0,0.0,0.5,0.5,1,single_drift,none,10
889.4434137844128,641.0507793125264,889.4586903395104,257.6,0.4293333333333333,60.9,136.4,580.4,938.7350905403713,809.7862183383868,938.77561713085,16.82973558912914,0.028049559315215234,7.422263805605403,27.914870588988943,5.44426303552648,0.5,0.5,1,single_drift,full,10
5.211135789984112e+143,2.0344475502176842e+141,5.211135789984112e+143,1.0,0.0016666666666666666,335.2,0.0,0.0,1.0563753081603405e+144,4.059537436293008e+141,1.0563753081603405e+144,0.0,2.168404344971009e-19,8.71550342780037,0.0,0.0,0.5,0.7,1,single_drift,none,10
889.4434137844128,641.0507793125264,889.4586903395104,257.6,0.4293333333333333,60.9,136.4,580.4,938.7350905403713,809.7862183383868,938.77561713085,16.82973558912914,0.028049559315215234,7.422263805605403,27.914870588988943,5.44426303552648,0.5,0.7,1,single_drift,full,10
5.035645162477403e+187,1.6212621762863426e+185,5.035645162477403e+187,1.2,0.002,327.2,0.0,0.0,inf,inf,inf,0.6000000000000001,0.0009999999999999998,8.364209466530594,0.0,0.0,0.5,1.0,1,single_drift,none,10
889.4434137844128,641.0507793125264,889.4586903395104,257.6,0.4293333333333333,60.9,136.4,580.4,938.7350905403713,809.7862183383868,938.77561713085,16.82973558912914,0.028049559315215234,7.422263805605403,27.914870588988943,5.44426303552648,0.5,1.0,1,single_drift,full,10
947.5341793823533,190.0558858879708,947.9391074724772,99.0,0.16499999999999998,164.8,0.0,0.0,404.23916064558296,83.45551689523562,404.23381027840554,29.74558790812513,0.049575979846875215,24.032478024540044,0.0,0.0,0.6,0.01,1,single_drift,none,10
541.3826836727162,357.6514109979815,542.523051446941,262.1,0.4368333333333333,60.2,127.6,580.6,266.21870160730873,190.33180777214628,265.1108295278649,11.493041372935188,0.019155068954891972,6.64529909033446,27.594202289611488,5.332916650389353,0.6,0.01,1,single_drift,full,10
247887753307.51202,10020927517.062841,247887808932.5771,7.0,0.011666666666666667,400.8,0.0,0.0,149435287460.38474,6463008099.3552475,149435361969.27585,4.8166378315169185,0.008027729719194864,11.169601604354563,0.0,0.0,0.6,0.05,1,single_drift,none,10
541.3826836727162,357.6514109979815,542.523051446941,262.1,0.4368333333333333,60.2,127.6,580.6,266.21870160730873,190.33180777214628,265.1108295278649,11.493041372935188,0.019155068954891972,6.64529909033446,27.594202289611488,5.332916650389353,0.6,0.05,1,single_drift,full,10
3.2815454145475673e+21,7.395778846641027e+19,3.281545414558698e+21,5.0,0.008333333333333333,418.2,0.0,0.0,3.1061084096551426e+21,7.67420346980157e+19,3.106108409668537e+21,2.9664793948382653,0.004944132324730442,10.077698149875298,0.0,0.0,0.6,0.1,1,single_drift,none,10
541.3826836727162,357.6514109979815,542.523051446941,262.1,0.4368333333333333,60.2,127.6,580.6,266.21870160730873,190.33180777214628,265.1108295278649,11.493041372935188,0.019155068954891972,6.64529909033446,27.594202289611488,5.332916650389353,0.6,0.1,1,single_drift,full,10
3.066186632942598e+40,3.996311484081105e+38,3.066186632942598e+40,3.0,0.004999999999999999,391.1,0.0,0.0,4.537409822769249e+40,5.6768871894764946e+38,4.537409822769249e+40,2.9664793948382653,0.004944132324730442,6.363175307973213,0.0,0.0,0.6,0.2,1,single_drift,none,10
541.3826836727162,357.6514109979815,542.523051446941,262.1,0.4368333333333333,60.2,127.6,580.6,266.21870160730873,190.33180777214628,265.1108295278649,11.493041372935188,0.019155068954891972,6.64529909033446,27.594202289611488,5.332916650389353,0.6,0.2,1,single_drift,full,10
9.939632252203389e+57,8.882242650792747e+55,9.939632252203389e+57,2.8,0.004666666666666666,348.3,0.0,0.0,1.9689684555922226e+58,1.531322844399095e+56,1.9689684555922226e+58,2.4413111231467406,0.004068851871911234,6.181423784210237,0.0,0.0,0.6,0.3,1,single_drift,none,10
541.3826836727162,357.6514109979815,542.523051446941,262.1,0.4368333333333333,60.2,127.6,580.6,266.21870160730873,190.33180777214628,265.1108295278649,11.493041372935188,0.019155068954891972,6.64529909033446,27.594202289611488,5.332916650389353,0.6,0.3,1,single_drift,full,10
2.5336267078251883e+89,1.3242645595001875e+87,2.5336267078251883e+89,2.2,0.003666666666666666,310.5,0.0,0.0,6.65946235158823e+89,3.1169160043721403e+87,6.65946235158823e+89,1.32664991614216,0.0022110831935702666,6.830080526611674,0.0,0.0,0.6,0.5,1,single_drift,none,10
541.3826836727162,357.6514109979815,542.523051446941,262.1,0.4368333333333333,60.2,127.6,580.6,266.21870160730873,190.33180777214628,265.1108295278649,11.493041372935188,0.019155068954891972,6.64529909033446,27.594202289611488,5.332916650389353,0.6,0.5,1,single_drift,full,10
9.043498125554226e+116,3.3668869270030716e+114,9.043498125554226e+116,2.0,0.0033333333333333327,293.5,0.0,0.0,2.600926352547805e+117,9.210946052643368e+114,2.600926352547805e+117,1.3416407864998738,0.00223606797749979,8.440971508067067,0.0,0.0,0.6,0.7,1,single_drift,none,10
541.3826836727162,357.6514109979815,542.523051446941,262.1,0.4368333333333333,60.2,127.6,580.6,266.21870160730873,190.33180777214628,265.1108295278649,11.493041372935188,0.019155068954891972,6.64529909033446,27.594202289611488,5.332916650389353,0.6,0.7,1,single_drift,full,10
6.275759729459767e+152,1.742511987786562e+150,6.275759729459767e+152,2.2,0.003666666666666666,281.7,0.0,0.0,1.8664749559993658e+153,5.115847646275273e+150,1.8664749559993658e+153,1.6,0.0026666666666666666,7.510659092250161,0.0,0.0,0.6,1.0,1,single_drift,none,10
541.3826836727162,357.6514109979815,542.523051446941,262.1,0.4368333333333333,60.2,127.6,580.6,266.21870160730873,190.33180777214628,265.1108295278649,11.493041372935188,0.019155068954891972,6.64529909033446,27.594202289611488,5.332916650389353,0.6,1.0,1,single_drift,full,10
691942.2122583542,58529.52806477035,691942.2122583542,20.0,0.03333333333333334,457.4,0.0,0.0,269508.07458154636,22793.333389223884,269508.07458154636,7.962411694957753,0.013270686158262922,17.951044537853498,0.0,0.0,0.0,0.01,2,double_drift,none,10
20733641377.70267,1753744748.0922253,20733641377.70267,1.0,0.0016666666666666666,599.0,0.0,0.0,2117787850.1611261,179132549.2644881,2117787850.1611261,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.01,2,double_drift,full,10
1.1352765881157543e+26,2.0351909567440982e+24,1.1352765881157543e+26,1.0,0.0016666666666666666,585.3,0.0,0.0,3.969598821030872e+25,7.116232032823574e+23,3.969598821030872e+25,0.0,2.168404344971009e-19,3.2264531609803355,0.0,0.0,0.0,0.05,2,double_drift,none,10
20733641377.70267,1753744748.0922253,20733641377.70267,1.0,0.0016666666666666666,599.0,0.0,0.0,2117787850.1611261,179132549.2644881,2117787850.1611261,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.05,2,double_drift,full,10
1.8182487117946172e+50,1.7460959851361007e+48,1.8182487117946172e+50,1.0,0.0016666666666666666,594.8,0.0,0.0,6.435712906342613e+49,6.180327473551239e+47,6.435712906342613e+49,0.0,2.168404344971009e-19,1.4696938456699067,0.0,0.0,0.0,0.1,2,double_drift,none,10
20733641377.70267,1753744748.0922253,20733641377.70267,1.0,0.0016666666666666666,599.0,0.0,0.0,2117787850.1611261,179132549.2644881,2117787850.1611261,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.1,2,double_drift,full,10
3.4127144529188317e+95,1.8614806106829992e+93,3.4127144529188317e+95,1.0,0.0016666666666666666,597.8,0.0,0.0,1.1811726713819356e+95,6.442760025719648e+92,1.1811726713819356e+95,0.0,2.168404344971009e-19,1.16619037896906,0.0,0.0,0.0,0.2,2,double_drift,none,10
20733641377.70267,1753744748.0922253,20733641377.70267,1.0,0.0016666666666666666,599.0,0.0,0.0,2117787850.1611261,179132549.2644881,2117787850.1611261,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.2,2,double_drift,full,10
1.5231720950694309e+137,6.217779808375212e+134,1.5231720950694309e+137,1.0,0.0016666666666666666,598.6,0.0,0.0,5.154505554007933e+136,2.104133909727876e+134,5.154505554007933e+136,0.0,2.168404344971009e-19,0.48989794855663565,0.0,0.0,0.0,0.3,2,double_drift,none,10
20733641377.70267,1753744748.0922253,20733641377.70267,1.0,0.0016666666666666666,599.0,0.0,0.0,2117787850.1611261,179132549.2644881,2117787850.1611261,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.3,2,double_drift,full,10
4.442494687415077e+211,1.3327484062245228e+209,4.442494687415077e+211,1.0,0.0016666666666666666,599.0,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.5,2,double_drift,none,10
20733641377.70267,1753744748.0922253,20733641377.70267,1.0,0.0016666666666666666,599.0,0.0,0.0,2117787850.1611261,179132549.2644881,2117787850.1611261,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.5,2,double_drift,full,10
6.037952776801671e+276,1.5387727976152406e+274,6.037952776801671e+276,1.0,0.0016666666666666666,599.0,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.7,2,double_drift,none,10
20733641377.70267,1753744748.0922253,20733641377.70267,1.0,0.0016666666666666666,599.0,0.0,0.0,2117787850.1611261,179132549.2644881,2117787850.1611261,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.7,2,double_drift,full,10
inf,inf,inf,1.0,0.0016666666666666666,510.8,0.0,0.0,,,,0.0,2.168404344971009e-19,0.4,0.0,0.0,0.0,1.0,2,double_drift,none,10
20733641377.70267,1753744748.0922253,20733641377.70267,1.0,0.0016666666666666666,599.0,0.0,0.0,2117787850.1611261,179132549.2644881,2117787850.1611261,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,1.0,2,double_drift,full,10
394924.8155604265,34981.500173928456,394924.8155604265,20.6,0.034333333333333334,433.9,0.0,0.0,145431.74471120958,12671.740873527824,145431.74471120958,4.963869458396342,0.008273115763993902,19.694923203709124,0.0,0.0,0.05,0.01,2,double_drift,none,10
304106.5775416618,268094.91578953475,304106.5775416618,245.4,0.409,93.0,157.9,550.0,168801.3205799207,145173.4729187224,168801.3205799207,19.703806738800502,0.032839677898000824,17.204650534085253,32.46675222439103,18.665476152512156,0.05,0.01,2,double_drift,full,10
6.67446108223507e+24,1.2495138932553784e+23,6.67446108223507e+24,1.0,0.0016666666666666666,570.6,0.0,0.0,2.5343080138963274e+24,4.728521431471023e+22,2.5343080138963274e+24,0.0,2.168404344971009e-19,5.043808085167396,0.0,0.0,0.05,0.05,2,double_drift,none,10
304106.5775416618,268094.91578953475,304106.5775416618,245.4,0.409,93.0,157.9,550.0,168801.3205799207,145173.4729187224,168801.3205799207,19.703806738800502,0.032839677898000824,17.204650534085253,32.46675222439103,18.665476152512156,0.05,0.05,2,double_drift,full,10
8.138925429846133e+47,8.177874810977861e+45,8.138925429846133e+47,1.0,0.0016666666666666666,575.0,0.0,0.0,6.042688697569112e+47,6.09439619540397e+45,6.042688697569112e+47,0.0,2.168404344971009e-19,5.019960159204453,0.0,0.0,0.05,0.1,2,double_drift,none,10
304106.5775416618,268094.91578953475,304106.5775416618,245.4,0.409,93.0,157.9,550.0,168801.3205799207,145173.4729187224,168801.3205799207,19.703806738800502,0.032839677898000824,17.204650534085253,32.46675222439103,18.665476152512156,0.05,0.1,2,double_drift,full,10
1.9200188531802004e+91,1.0914322303194086e+89,1.9200188531802004e+91,1.0,0.0016666666666666666,574.3,0.0,0.0,3.0776663713678557e+91,1.7480625690708607e+89,3.0776663713678557e+91,0.0,2.168404344971009e-19,4.001249804748511,0.0,0.0,0.05,0.2,2,double_drift,none,10
304106.5775416618,268094.91578953475,304106.5775416618,245.4,0.409,93.0,157.9,550.0,168801.3205799207,145173.4729187224,168801.3205799207,19.703806738800502,0.032839677898000824,17.204650534085253,32.46675222439103,18.665476152512156,0.05,0.2,2,double_drift,full,10
2.1192992222820467e+131,8.887896322113988e+128,2.1192992222820467e+131,1.0,0.0016666666666666666,572.9,0.0,0.0,4.4033242008336104e+131,1.844912623582399e+129,4.4033242008336104e+131,0.0,2.168404344971009e-19,4.158124577258358,0.0,0.0,0.05,0.3,2,double_drift,none,10
304106.5775416618,268094.91578953475,304106.5775416618,245.4,0.409,93.0,157.9,550.0,168801.3205799207,145173.4729187224,168801.3205799207,19.703806738800502,0.032839677898000824,17.204650534085253,32.46675222439103,18.665476152512156,0.05,0.3,2,double_drift,full,10
1.0418240527983265e+203,3.1534080411081456e+200,1.0418240527983265e+203,1.0,0.0016666666666666666,571.9,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,4.459820624195551,0.0,0.0,0.05,0.5,2,double_drift,none,10
304106.5775416618,268094.91578953475,304106.5775416618,245.4,0.409,93.0,157.9,550.0,168801.3205799207,145173.4729187224,168801.3205799207,19.703806738800502,0.032839677898000824,17.204650534085253,32.46675222439103,18.665476152512156,0.05,0.5,2,double_drift,full,10
5.55367405419208e+265,1.4195734297360525e+263,5.55367405419208e+265,1.0,0.0016666666666666666,570.8,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,4.190465367951393,0.0,0.0,0.05,0.7,2,double_drift,none,10
304106.5775416618,268094.91578953475,304106.5775416618,245.4,0.409,93.0,157.9,550.0,168801.3205799207,145173.4729187224,168801.3205799207,19.703806738800502,0.032839677898000824,17.204650534085253,32.46675222439103,18.665476152512156,0.05,0.7,2,double_drift,full,10
inf,inf,inf,1.0,0.0016666666666666666,511.7,0.0,0.0,,,,0.0,2.168404344971009e-19,1.1874342087037917,0.0,0.0,0.05,1.0,2,double_drift,none,10
304106.5775416618,268094.91578953475,304106.5775416618,245.4,0.409,93.0,157.9,550.0,168801.3205799207,145173.4729187224,168801.3205799207,19.703806738800502,0.032839677898000824,17.204650534085253,32.46675222439103,18.665476152512156,0.05,1.0,2,double_drift,full,10
194078.5881694543,18234.40122896337,194078.5881694543,27.2,0.04533333333333333,405.5,0.0,0.0,70639.51827240926,6654.816151005314,70639.51827240926,10.409610943738484,0.01734935157289747,20.160605149647665,0.0,0.0,0.1,0.01,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.01,2,double_drift,full,10
2.4690461377922018e+23,4.870868241598898e+21,2.4690461377922018e+23,1.0,0.0016666666666666666,551.8,0.0,0.0,1.0562021083400474e+23,2.1424580616242243e+21,1.0562021083400474e+23,0.0,2.168404344971009e-19,3.4292856398964493,0.0,0.0,0.1,0.05,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.05,2,double_drift,full,10
1.3425438934316259e+45,1.4377469580489532e+43,1.3425438934316259e+45,1.0,0.0016666666666666666,552.3,0.0,0.0,1.0049298515758168e+45,1.1459021253467473e+43,1.0049298515758168e+45,0.0,2.168404344971009e-19,4.026164427839479,0.0,0.0,0.1,0.1,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.1,2,double_drift,full,10
7.987095994589401e+85,5.058176189465916e+83,7.987095994589401e+85,1.0,0.0016666666666666666,545.0,0.0,0.0,1.0401311862043406e+86,6.97868826474242e+83,1.0401311862043406e+86,0.0,2.168404344971009e-19,4.8166378315169185,0.0,0.0,0.1,0.2,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.2,2,double_drift,full,10
3.1565534819335213e+123,1.530328850025958e+121,3.1565534819335213e+123,1.0,0.0016666666666666666,541.8,0.0,0.0,5.1406809955913857e+123,2.620099642548814e+121,5.1406809955913857e+123,0.0,2.168404344971009e-19,5.362835071116769,0.0,0.0,0.1,0.3,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.3,2,double_drift,full,10
6.793514440321515e+190,2.4078810687091682e+188,6.793514440321515e+190,1.0,0.0016666666666666666,538.8,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,5.5641710972974225,0.0,0.0,0.1,0.5,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.5,2,double_drift,full,10
6.494735832690759e+249,1.8923391888032355e+247,6.494735832690759e+249,1.0,0.0016666666666666666,537.7,0.0,0.0,inf,inf,inf,0.0,2.168404344971009e-19,5.550675634551167,0.0,0.0,0.1,0.7,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,0.7,2,double_drift,full,10
inf,inf,inf,1.0,0.0016666666666666666,513.1,0.0,0.0,,,,0.0,2.168404344971009e-19,1.445683229480096,0.0,0.0,0.1,1.0,2,double_drift,none,10
125572.36241876081,113233.95706511594,125628.0514828236,248.0,0.4133333333333333,72.5,139.6,568.5,146802.8718434911,132792.93964861272,146888.73921214408,18.76166303929372,0.03126943839882287,11.603878661895772,27.423347716863454,12.539936203984453,0.1,1.0,2,double_drift,full,10
71882.02062568041,7357.94468654015,71882.21752771483,35.4,0.059,365.5,0.0,0.0,40836.0409019606,3926.1372987418104,40835.98311858538,12.289833196589774,0.020483055327649623,25.954768348031926,0.0,0.0,0.2,0.01,2,double_drift,none,10
42134.020517786084,38148.83710448193,42134.15581131492,262.6,0.4376666666666667,69.6,152.7,576.6,79138.98585149,73403.79137246922,79138.91704569836,15.396103403134184,0.02566017233855698,8.089499366462674,24.244793255460028,7.073895673530957,0.2,0.01,2,double_drift,full,10
2.108702133200185e+21,4.497931762067713e+19,2.1087021332003666e+21,1.4,0.0023333333333333335,522.7,0.0,0.0,2.569420572004293e+21,4.9894271816867275e+19,2.5694205720042406e+21,0.8,0.0013333333333333333,7.861933604400383,0.0,0.0,0.2,0.05,2,double_drift,none,10
42134.020517786084,38148.83710448193,42134.15581131492,262.6,0.4376666666666667,69.6,152.7,576.6,79138.98585149,73403.79137246922,79138.91704569836,15.396103403134184,0.02566017233855698,8.089499366462674,24.244793255460028,7.073895673530957,0.2,0.05,2,double_drift,full,10
1.5130003293244164e+41,1.6564750156438878e+39,1.5130003293244164e+41,1.0,0.0016666666666666666,524.3,0.0,0.0,2.7848495803677534e+41,2.708802477095378e+39,2.7848495803677534e+41,0.0,2.168404344971009e-19,6.403905058634146,0.0,0.0,0.2,0.1,2,double_drift,none,10
